# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
5281                   	1.113629499000509e-06	5.142388977452370e-07	2.419314553659950e-06	3.273704404357669e-06	3.555663610518603e-08
5282                   	1.112211546376582e-06	5.127355192541903e-07	2.415303101332538e-06	3.269675486268568e-06	3.551626634351938e-08
5283                   	1.110795257051095e-06	5.112453948541048e-07	2.411256727544471e-06	3.265649819439472e-06	3.547592407681539e-08
5284                   	1.109380526841308e-06	5.097697468848570e-07	2.407166048837270e-06	3.261627606941359e-06	3.543561007620333e-08
5285                   	1.107967598498034e-06	5.083051813930798e-07	2.403011012776753e-06	3.257608654795784e-06	3.539532412015697e-08
5286                   	1.106556332385927e-06	5.068496612528368e-07	2.398814893220986e-06	3.253593902990971e-06	3.535506614263853e-08
5287                   	1.105147172203243e-06	5.054050891137983e-07	2.394600311868021e-06	3.249583038413253e-06	3.531483629297269e-08
5288                   	1.103739633083173e-06	5.039712873022814e-07	2.390378272140660e-06	3.245575821780810e-06	3.527463495857379e-08
5289                   	1.102333666970239e-06	5.025504673443989e-07	2.386157800499639e-06	3.241572676568111e-06	3.523446250575384e-08
5290                   	1.100929232085697e-06	5.011396558611366e-07	2.381944510407926e-06	3.237572886975889e-06	3.519431825140948e-08
5291                   	1.099526287718041e-06	4.997392127235766e-07	2.377738865868951e-06	3.233576611192595e-06	3.515420206336557e-08
5292                   	1.098124944930758e-06	4.983492887822141e-07	2.373547413262475e-06	3.229584390312509e-06	3.511411395577922e-08
5293                   	1.096725243979205e-06	4.969707744686885e-07	2.369364214919365e-06	3.225596069496688e-06	3.507405405207842e-08
5294                   	1.095327213257831e-06	4.956012132740180e-07	2.365198158516193e-06	3.221610979326085e-06	3.503402292267615e-08
5295                   	1.093930876925656e-06	4.942454007802360e-07	2.361046281212526e-06	3.217629273125968e-06	3.499402108167548e-08
5296                   	1.092536144222813e-06	4.929003804933930e-07	2.356901525697677e-06	3.213650902850572e-06	3.495404172381807e-08
5297                   	1.091143192890284e-06	4.915637016218699e-07	2.352715157127792e-06	3.209675784547000e-06	3.491408209951276e-08
5298                   	1.089751952513213e-06	4.902362817768211e-07	2.348533721111693e-06	3.205703926187842e-06	3.487415054750276e-08
5299                   	1.088362326466267e-06	4.889202070420306e-07	2.344576510969682e-06	3.201735645613546e-06	3.483424052687727e-08
5300                   	1.086974356755924e-06	4.876163086782734e-07	2.338283725524120e-06	3.197770192186664e-06	3.479435762385948e-08
5301                   	1.085588043411112e-06	4.863233774912577e-07	2.334319639713974e-06	3.193807680714969e-06	3.475450013138908e-08
5302                   	1.084203326153052e-06	4.850411523681235e-07	2.331237211448367e-06	3.189849130892235e-06	3.471468266251264e-08
5303                   	1.082820238286606e-06	4.837702835104511e-07	2.327796101918551e-06	3.185894599865087e-06	3.467489845876035e-08
5304                   	1.081438856719908e-06	4.825115922137053e-07	2.323995159734287e-06	3.181943927552398e-06	3.463515371469209e-08
5305                   	1.080059104572928e-06	4.812628151772506e-07	2.319923162304054e-06	3.177996512471982e-06	3.459543623071885e-08
5306                   	1.078680846285310e-06	4.800273342750642e-07	2.315806943382716e-06	3.174052397030169e-06	3.455574658964827e-08
5307                   	1.077304227257334e-06	4.788035254233057e-07	2.311646361806839e-06	3.170111518258387e-06	3.451608536074881e-08
5308                   	1.075929240184429e-06	4.775919239195701e-07	2.307514380440267e-06	3.166173948312129e-06	3.447645352366570e-08
5309                   	1.074555924149062e-06	4.763912859044543e-07	2.303439939863517e-06	3.162240083806338e-06	3.443685044070798e-08
5310                   	1.073184344213672e-06	4.752019146742708e-07	2.299402008365289e-06	3.158309935907366e-06	3.439727636895037e-08
5311                   	1.071814253689888e-06	4.740226096875040e-07	2.295386538867261e-06	3.154383223730752e-06	3.435773129368329e-08
5312                   	1.070445803216531e-06	4.728540489859401e-07	2.291370765324544e-06	3.150460224815036e-06	3.431821584113677e-08
5313                   	1.069079153504582e-06	4.716954829939443e-07	2.287365573330150e-06	3.146540567799390e-06	3.427872937163913e-08
5314                   	1.067713999703003e-06	4.705487249947398e-07	2.283368393057110e-06	3.142624533478362e-06	3.423927209702389e-08
5315                   	1.066350339665897e-06	4.694124478818125e-07	2.279378314542162e-06	3.138711969462897e-06	3.419984498209858e-08
5316                   	1.064988281373100e-06	4.682877506875803e-07	2.275390005356157e-06	3.134802838117386e-06	3.416044893972969e-08
5317                   	1.063627847394713e-06	4.671772300636529e-07	2.271402005262075e-06	3.130897609909377e-06	3.412108367896441e-08
5318                   	1.062269060915516e-06	4.660781244530031e-07	2.267417237628996e-06	3.126995934469547e-06	3.408174790815610e-08
5319                   	1.060911894673716e-06	4.649929411634157e-07	2.263437861634901e-06	3.123097872227582e-06	3.404244136151596e-08
5320                   	1.059556216630610e-06	4.639179886877286e-07	2.259462094786651e-06	3.119203209668928e-06	3.400316400690165e-08
5321                   	1.058202066342074e-06	4.628531821254588e-07	2.255488006726175e-06	3.115311949497173e-06	3.396391591906959e-08
5322                   	1.056849705851470e-06	4.617983917558553e-07	2.251515721035609e-06	3.111424391884631e-06	3.392469698862643e-08
5323                   	1.055499080528903e-06	4.607525048150733e-07	2.247547242270461e-06	3.107540442825871e-06	3.388550764160425e-08
5324                   	1.054150080664735e-06	4.597188172130823e-07	2.243584169879546e-06	3.103659707545256e-06	3.384634773404266e-08
5325                   	1.052802650385071e-06	4.586983796784968e-07	2.239626216848728e-06	3.099782383115754e-06	3.380721708302606e-08
5326                   	1.051456791606968e-06	4.576860501855738e-07	2.235672372020085e-06	3.095908303533063e-06	3.376811575525143e-08
5327                   	1.050112515178801e-06	4.566845045925636e-07	2.231724057449662e-06	3.092037423532474e-06	3.372904882162081e-08
5328                   	1.048769835377872e-06	4.556927799295721e-07	2.227778533299159e-06	3.088169891547886e-06	3.369001706793993e-08
5329                   	1.047428865210429e-06	4.547082261675913e-07	2.223836560195361e-06	3.084305701142683e-06	3.365101489508072e-08
5330                   	1.046089502189711e-06	4.537322734152267e-07	2.219897943931588e-06	3.080444722585553e-06	3.361201758956080e-08
5331                   	1.044751825474413e-06	4.527677750964668e-07	2.215909255834763e-06	3.076586834712744e-06	3.357305363827373e-08
5332                   	1.043415774676869e-06	4.518125616720023e-07	2.211870260409156e-06	3.072732540704652e-06	3.353412811146090e-08
5333                   	1.042081306673754e-06	4.508681416943624e-07	2.207813629467611e-06	3.068881533749522e-06	3.349523837942857e-08
5334                   	1.040748409086830e-06	4.499332080692705e-07	2.203785010098201e-06	3.065033761587374e-06	3.345638152677142e-08
5335                   	1.039417322988886e-06	4.490086888837477e-07	2.199809027121620e-06	3.061190504142203e-06	3.341755641733758e-08
5336                   	1.038087741292802e-06	4.480919877779507e-07	2.195868761967225e-06	3.057350620669589e-06	3.337876214352296e-08
5337                   	1.036759690621302e-06	4.471849982463319e-07	2.191951845578592e-06	3.053513894434425e-06	3.333999864499339e-08
5338                   	1.035433209226305e-06	4.462865537693967e-07	2.188046480898894e-06	3.049680524554519e-06	3.330126614177823e-08
5339                   	1.034108404336225e-06	4.453958367468088e-07	2.184146734929811e-06	3.045850573466011e-06	3.326256374571493e-08
5340                   	1.032785305863318e-06	4.445131769321812e-07	2.180254835893466e-06	3.042023857177697e-06	3.322389131582416e-08
5341                   	1.031464036118779e-06	4.436389668445686e-07	2.176371905118433e-06	3.038200772004553e-06	3.318524888466041e-08
5342                   	1.030144397867780e-06	4.427734838637630e-07	2.172498154881743e-06	3.034380879020906e-06	3.314663639526130e-08
5343                   	1.028826402061897e-06	4.419150477330158e-07	2.168633283074084e-06	3.030564200692166e-06	3.310805470235533e-08
5344                   	1.027510105572430e-06	4.410659341940952e-07	2.164774272263530e-06	3.026750988627133e-06	3.306950370539734e-08
5345                   	1.026195292087529e-06	4.402249763357368e-07	2.160923116563605e-06	3.022941091504524e-06	3.303098261357023e-08
5346                   	1.024881984287105e-06	4.393914721034700e-07	2.157077460399462e-06	3.019134449338342e-06	3.299249140571237e-08
5347                   	1.023570215535017e-06	4.385683272461749e-07	2.153237636779971e-06	3.015331054302594e-06	3.295403078848299e-08
5348                   	1.022259987767609e-06	4.377559820239491e-07	2.149402628269338e-06	3.011530821504715e-06	3.291560031143396e-08
5349                   	1.020951533847345e-06	4.369529212619159e-07	2.145573520606636e-06	3.007734046490021e-06	3.287720056044781e-08
5350                   	1.019644600715389e-06	4.361582350002058e-07	2.141752121782325e-06	3.003940502382736e-06	3.283883098942197e-08
5351                   	1.018339362715382e-06	4.353716136534641e-07	2.137937328570721e-06	3.000150118657932e-06	3.280049095989434e-08
5352                   	1.017035832467880e-06	4.345959232084304e-07	2.134127011173000e-06	2.996363477896879e-06	3.276218103542474e-08
5353                   	1.015734041207357e-06	4.338294904256977e-07	2.130323397218078e-06	2.992580325333247e-06	3.272390168846302e-08
5354                   	1.014433752132592e-06	4.330702518151054e-07	2.126524626188590e-06	2.988800466050879e-06	3.268565206916064e-08
5355                   	1.013135007438655e-06	4.323190974664146e-07	2.122734709932901e-06	2.985023879954242e-06	3.264743209173852e-08
5356                   	1.011837744164734e-06	4.315753035931240e-07	2.118949405836119e-06	2.981251221330501e-06	3.260924179021442e-08
5357                   	1.010541966861692e-06	4.308392119974933e-07	2.115168347723721e-06	2.977481839766403e-06	3.257108142142655e-08
5358                   	1.009247793859326e-06	4.301123647463596e-07	2.111392098145108e-06	2.973715646656519e-06	3.253295082441318e-08
5359                   	1.007955246882536e-06	4.293924119185475e-07	2.107620192067010e-06	2.969952598943083e-06	3.249485026345672e-08
5360                   	1.006664185024863e-06	4.286804246977321e-07	2.103854283650028e-06	2.966192720600202e-06	3.245678015017878e-08
5361                   	1.005374607037793e-06	4.279771502721762e-07	2.100092186534722e-06	2.962436050353657e-06	3.241874005256441e-08
5362                   	1.004086727014786e-06	4.272809130777577e-07	2.096334818416833e-06	2.958682897141471e-06	3.238073069075339e-08
5363                   	1.002800687831539e-06	4.265938454052872e-07	2.092581297444936e-06	2.954932930440018e-06	3.234276412283525e-08
5364                   	1.001516300271852e-06	4.259136818516215e-07	2.088831575256819e-06	2.951186125320946e-06	3.230482870047505e-08
5365                   	1.000233412141412e-06	4.252417282370796e-07	2.085083929025527e-06	2.947442613266413e-06	3.226692161844189e-08
5366                   	9.989522052258940e-07	4.245780982318190e-07	2.081339395738695e-06	2.943702441660521e-06	3.222904372468598e-08
5367                   	9.976725729785808e-07	4.239241194609883e-07	2.076495582491984e-06	2.939966153580559e-06	3.219119282274697e-08
5368                   	9.963945658368687e-07	4.232789162633069e-07	2.072537231211527e-06	2.936233054164875e-06	3.215336845421342e-08
5369                   	9.951180988621317e-07	4.226422150319626e-07	2.069204985215554e-06	2.932502886292666e-06	3.211557333081765e-08
5370                   	9.938432035775279e-07	4.220144271130026e-07	2.065930012978402e-06	2.928775799947109e-06	3.207780962211472e-08
5371                   	9.925698600690255e-07	4.213928492584336e-07	2.062335655814168e-06	2.925051821202606e-06	3.204007506973008e-08
5372                   	9.912981030458909e-07	4.207791243231635e-07	2.058624053596321e-06	2.921331229189697e-06	3.200236338968010e-08
5373                   	9.900278893898398e-07	4.201755224715293e-07	2.054872145094196e-06	2.917613876649620e-06	3.196468313107155e-08
5374                   	9.887593034518163e-07	4.195817077306949e-07	2.051125372471968e-06	2.913899588322007e-06	3.192703400611138e-08
5375                   	9.874922615775143e-07	4.189968228310816e-07	2.047413102868074e-06	2.910188454208268e-06	3.188941617623192e-08
5376                   	9.862267000931800e-07	4.184210247397473e-07	2.043726282413740e-06	2.906480818157484e-06	3.185182946609584e-08
5377                   	9.849628597619626e-07	4.178517557320770e-07	2.040061096515382e-06	2.902776458857835e-06	3.181427417239702e-08
5378                   	9.837006972703628e-07	4.172884146945282e-07	2.036406939941993e-06	2.899075639329618e-06	3.177675014951325e-08
5379                   	9.824400605478136e-07	4.167324499939731e-07	2.032750537173834e-06	2.895378003176844e-06	3.173925719370235e-08
5380                   	9.811809023445137e-07	4.161837318335758e-07	2.029090946315935e-06	2.891683465624540e-06	3.170179541673501e-08
5381                   	9.799232226648521e-07	4.156422780747816e-07	2.025431792894058e-06	2.887992526348280e-06	3.166436493533416e-08
5382                   	9.786670212130637e-07	4.151078007969621e-07	2.021776510825190e-06	2.884304752271191e-06	3.162696608067294e-08
5383                   	9.774124861056374e-07	4.145802929395145e-07	2.018133255187061e-06	2.880620091774533e-06	3.158959885513708e-08
5384                   	9.761595605965250e-07	4.140595510341506e-07	2.014502139329344e-06	2.876938540613322e-06	3.155226313168494e-08
5385                   	9.749081929753981e-07	4.135452376973901e-07	2.010879843067456e-06	2.873260102318662e-06	3.151495913082845e-08
5386                   	9.736583033494612e-07	4.130372533956907e-07	2.007270414990075e-06	2.869584779913461e-06	3.147768633965118e-08
5387                   	9.724101384897969e-07	4.125349784823734e-07	2.003671847990734e-06	2.865912577498929e-06	3.144044486261991e-08
5388                   	9.711634907019964e-07	4.120389756535558e-07	2.000083735129975e-06	2.862243520268593e-06	3.140323465304295e-08
5389                   	9.699184101773832e-07	4.115495734055966e-07	1.996506951710964e-06	2.858577587227795e-06	3.136605650946470e-08
5390                   	9.686749572668317e-07	4.110689331019004e-07	1.992941883834583e-06	2.854914780919621e-06	3.132891011580227e-08
5391                   	9.674330165194277e-07	4.105978672840051e-07	1.989388804605482e-06	2.851255103779983e-06	3.129179491714001e-08
5392                   	9.661925681130430e-07	4.101350509955544e-07	1.985845728460377e-06	2.847598634963527e-06	3.125471134579486e-08
5393                   	9.649536116743331e-07	4.096820809756156e-07	1.982315689107953e-06	2.843946417778866e-06	3.121765904337912e-08
5394                   	9.637164258915614e-07	4.092371550753447e-07	1.978798465304343e-06	2.840297644473330e-06	3.118063839583618e-08
5395                   	9.624809524496795e-07	4.087984416137216e-07	1.975289420839728e-06	2.836652613355940e-06	3.114364942858870e-08
5396                   	9.612469893140083e-07	4.083657181361249e-07	1.971789261872076e-06	2.833010923992204e-06	3.110669191546230e-08
5397                   	9.600146492603669e-07	4.079379063910263e-07	1.968298619707271e-06	2.829372618362338e-06	3.106976593896723e-08
5398                   	9.587837924957192e-07	4.075148722437938e-07	1.964817467820273e-06	2.825737548828841e-06	3.103287289323096e-08
5399                   	9.575544645302345e-07	4.070998732261607e-07	1.961346032229246e-06	2.822105834434111e-06	3.099601180790670e-08
5400                   	9.563267048056960e-07	4.066946004705776e-07	1.957882244814917e-06	2.818477439711283e-06	3.095919532191202e-08
5401                   	9.551004191652882e-07	4.062968480766544e-07	1.954424435357684e-06	2.814852183946062e-06	3.092241823988073e-08
5402                   	9.538757088978256e-07	4.059060052050560e-07	1.950971727496787e-06	2.811230078615592e-06	3.088567254331747e-08
5403                   	9.526525817109399e-07	4.055210562136243e-07	1.947524426996192e-06	2.807611128098711e-06	3.084895848171854e-08
5404                   	9.514310321770471e-07	4.051436548408517e-07	1.944084268316761e-06	2.803995342264196e-06	3.081227591099529e-08
5405                   	9.502111890337257e-07	4.047743645436729e-07	1.940651196568152e-06	2.800382715925267e-06	3.077562502603496e-08
5406                   	9.489928945331918e-07	4.044129882308738e-07	1.937223925865017e-06	2.796773269678914e-06	3.073900586934087e-08
5407                   	9.477763405266734e-07	4.040588801590604e-07	1.933663283615056e-06	2.793167040108170e-06	3.070241820639911e-08
5408                   	9.465616048110867e-07	4.037105705602866e-07	1.930427415715538e-06	2.789564384986643e-06	3.066586206868679e-08
5409                   	9.453485319663478e-07	4.033700261003501e-07	1.927172745623094e-06	2.785965103468885e-06	3.062933818860710e-08
5410                   	9.441370896492620e-07	4.030379299450581e-07	1.923772024406402e-06	2.782368957159588e-06	3.059284442720288e-08
5411                   	9.429272027772100e-07	4.027133384782361e-07	1.920291634882421e-06	2.778776041397611e-06	3.055638034681765e-08
5412                   	9.417189610659352e-07	4.023963134524785e-07	1.916809295293059e-06	2.775186444007152e-06	3.051994611954434e-08
5413                   	9.405124319618337e-07	4.020882245694627e-07	1.913394217384070e-06	2.771600187335551e-06	3.048354207640036e-08
5414                   	9.393074222175230e-07	4.017877791476393e-07	1.910024667841690e-06	2.768017198007448e-06	3.044716838967004e-08
5415                   	9.381042050647746e-07	4.014936342298896e-07	1.906673156079515e-06	2.764437623663715e-06	3.041082527425398e-08
5416                   	9.369026159854944e-07	4.012052942792550e-07	1.903338354006366e-06	2.760861242045268e-06	3.037451228827411e-08
5417                   	9.357024894630560e-07	4.009229697103584e-07	1.899969095474991e-06	2.757288116202412e-06	3.033822969652570e-08
5418                   	9.345039554490235e-07	4.006470088123706e-07	1.896541698574452e-06	2.753718270823239e-06	3.030197813774234e-08
5419                   	9.333070990503732e-07	4.003763769194978e-07	1.893235201306017e-06	2.750151644649313e-06	3.026575702125182e-08
5420                   	9.321117775441241e-07	4.001097655508036e-07	1.889930383785076e-06	2.746588202519013e-06	3.022956621663573e-08
5421                   	9.309180256610944e-07	3.998498479387315e-07	1.886654983551379e-06	2.743028126622023e-06	3.019340631138462e-08
5422                   	9.297258276530755e-07	3.995948026665868e-07	1.883390606325482e-06	2.739471688208906e-06	3.015727738474444e-08
5423                   	9.285351529958077e-07	3.993447059719594e-07	1.880137243188034e-06	2.735918628675869e-06	3.012117897913178e-08
5424                   	9.273461663639310e-07	3.991017312747295e-07	1.876887031266916e-06	2.732368801145844e-06	3.008511107673027e-08
5425                   	9.261589538157828e-07	3.988637126313111e-07	1.873632782057870e-06	2.728822240099128e-06	3.004907364696308e-08
5426                   	9.249733716946894e-07	3.986313077166812e-07	1.870368773049569e-06	2.725278982313921e-06	3.001306699214127e-08
5427                   	9.237893658155964e-07	3.984052299427797e-07	1.867097171786824e-06	2.721739066261330e-06	2.997709056880283e-08
5428                   	9.226069372189958e-07	3.981833014911873e-07	1.863821275666393e-06	2.718202532421245e-06	2.994114397392272e-08
5429                   	9.214260024607430e-07	3.979673346283881e-07	1.860547549115338e-06	2.714669441811421e-06	2.990522702427386e-08
5430                   	9.202466859028533e-07	3.977567614186991e-07	1.857275510308916e-06	2.711139912844937e-06	2.986933931285693e-08
5431                   	9.190689168798400e-07	3.975499690666890e-07	1.854015052997030e-06	2.707614129943100e-06	2.983348032427686e-08
5432                   	9.178927184634050e-07	3.973477188190615e-07	1.850759131713420e-06	2.704091955405349e-06	2.979764957445529e-08
5433                   	9.167180407426280e-07	3.971500704168015e-07	1.847505342613790e-06	2.700573458857500e-06	2.976184633849428e-08
5434                   	9.155449052847759e-07	3.969566503695656e-07	1.844254581363859e-06	2.697058710488123e-06	2.972606954700420e-08
5435                   	9.143732726742144e-07	3.967678144659160e-07	1.841006285443738e-06	2.693547821215944e-06	2.969031813147292e-08
5436                   	9.132033955877445e-07	3.965840663826328e-07	1.837755745456302e-06	2.690041018087799e-06	2.965459047320898e-08
5437                   	9.120350865496547e-07	3.964043724095556e-07	1.834531581101123e-06	2.686538547925393e-06	2.961888437129133e-08
5438                   	9.108682642455329e-07	3.962285233489062e-07	1.831214851467979e-06	2.683040408609412e-06	2.958319750224439e-08
5439                   	9.097029980088299e-07	3.960565624959563e-07	1.828129179833950e-06	2.679546836088354e-06	2.954752490332965e-08
5440                   	9.085392697121368e-07	3.958883948815772e-07	1.824981882050783e-06	2.676058175348549e-06	2.951186140807070e-08
5441                   	9.073771616005294e-07	3.957241184324531e-07	1.821781019983015e-06	2.672574981036972e-06	2.947619943232884e-08
5442                   	9.062166914387546e-07	3.955638106305292e-07	1.818585028177368e-06	2.669097958496834e-06	2.944052851098653e-08
5443                   	9.050580710616613e-07	3.954068816786325e-07	1.815371311235429e-06	2.665627984359229e-06	2.940483143483377e-08
5444                   	9.039013942670712e-07	3.952541665561914e-07	1.812142757801476e-06	2.662166533280217e-06	2.936908073460214e-08
5445                   	9.027467813260659e-07	3.951070743816263e-07	1.808884484816500e-06	2.658716059087057e-06	2.933322771006843e-08
5446                   	9.015944888477174e-07	3.949633273460921e-07	1.805566433003307e-06	2.655281032464162e-06	2.929718131709528e-08
5447                   	9.004448613921889e-07	3.948228548686467e-07	1.802140767998397e-06	2.651869998671657e-06	2.926074823555172e-08
5448                   	8.992985889802665e-07	3.946871362645414e-07	1.798474521739456e-06	2.648501527305424e-06	2.922348448592084e-08
5449                   	8.981569208278448e-07	3.945571348142467e-07	1.794350506617716e-06	2.645214337446951e-06	2.918446203666220e-08
5450                   	8.970192649395595e-07	3.944364165716628e-07	1.790508890740139e-06	2.642003322106631e-06	2.914432922846804e-08
5451                   	8.958801775212317e-07	3.943268246153561e-07	1.788342260680422e-06	2.638746216593544e-06	2.910734379524838e-08
5452                   	8.947425981230544e-07	3.942192443616036e-07	1.785790277732179e-06	2.635479962275262e-06	2.907187490584011e-08
5453                   	8.936079634937910e-07	3.941085797159305e-07	1.782322477165156e-06	2.632242522779044e-06	2.903551869953899e-08
5454                   	8.924749828681348e-07	3.940004932472302e-07	1.778788924820571e-06	2.629015646350333e-06	2.899912094275142e-08
5455                   	8.913430014882755e-07	3.938980653858679e-07	1.775586113067557e-06	2.625781217431799e-06	2.896350369728437e-08
5456                   	8.902128532637849e-07	3.938003226705278e-07	1.772314662356975e-06	2.622553197566077e-06	2.892800864611844e-08
5457                   	8.890846228333028e-07	3.937057727978828e-07	1.768942900471185e-06	2.619337377545925e-06	2.889228981847158e-08
5458                   	8.879578965345633e-07	3.936153680768788e-07	1.765671414926110e-06	2.616124741574912e-06	2.885674884101461e-08
5459                   	8.868326887256170e-07	3.935283640497525e-07	1.762429316533269e-06	2.612915178933788e-06	2.882141808693069e-08
5460                   	8.857093106085063e-07	3.934437993828445e-07	1.759202810821632e-06	2.609713913938822e-06	2.878604605771935e-08
5461                   	8.845874968264975e-07	3.933625573069554e-07	1.756092762203626e-06	2.606519205058727e-06	2.875069330702709e-08
5462                   	8.834671537418972e-07	3.932849801913525e-07	1.753045689732576e-06	2.603328730643961e-06	2.871546899887051e-08
5463                   	8.823484504013586e-07	3.932105249609299e-07	1.749947936546845e-06	2.600144730527853e-06	2.868027536024669e-08
5464                   	8.812313073325571e-07	3.931387218629312e-07	1.746826241992220e-06	2.596967523507633e-06	2.864508626113959e-08
5465                   	8.801156507067862e-07	3.930695091188788e-07	1.743739332405068e-06	2.593795488939216e-06	2.860997301258202e-08
5466                   	8.790015706385753e-07	3.930027140281580e-07	1.740672484073321e-06	2.590629409830837e-06	2.857490445536763e-08
5467                   	8.778890834709819e-07	3.929388332243471e-07	1.737621001251933e-06	2.587469884798910e-06	2.853984731195550e-08
5468                   	8.767780909001416e-07	3.928788930353886e-07	1.734599620055663e-06	2.584315984904062e-06	2.850484341592782e-08
5469                   	8.756687376604721e-07	3.928219368414679e-07	1.731564579346697e-06	2.581167860886752e-06	2.846987941951924e-08
5470                   	8.745610442471250e-07	3.927686694519573e-07	1.728553822725999e-06	2.578026130881660e-06	2.843493149002168e-08
5471                   	8.734549123557840e-07	3.927181676323241e-07	1.725535399547371e-06	2.574890050504099e-06	2.840002180762160e-08
5472                   	8.723503723289050e-07	3.926699807400486e-07	1.722519835644025e-06	2.571760094913798e-06	2.836514303637467e-08
5473                   	8.712473355935114e-07	3.926235625384802e-07	1.719519856107399e-06	2.568636702542706e-06	2.833028051702222e-08
5474                   	8.701458095086300e-07	3.925800463134307e-07	1.716544031427645e-06	2.565519262517300e-06	2.829545123155429e-08
5475                   	8.690458316809038e-07	3.925400806680459e-07	1.713576519216300e-06	2.562408196774819e-06	2.826064448882296e-08
5476                   	8.679473846958852e-07	3.925034914541077e-07	1.710619250577987e-06	2.559303591219740e-06	2.822585308330565e-08
5477                   	8.668504204585111e-07	3.924692728526294e-07	1.707677786615980e-06	2.556205177251181e-06	2.819109101562606e-08
5478                   	8.657549643514610e-07	3.924375298550505e-07	1.704742088016300e-06	2.553113552308082e-06	2.815634247635632e-08
5479                   	8.646611041195835e-07	3.924095776647621e-07	1.701816878372319e-06	2.550028758324779e-06	2.812161193054954e-08
5480                   	8.635688436234662e-07	3.923839839774377e-07	1.698905527519891e-06	2.546950916102938e-06	2.808690760606831e-08
5481                   	8.624781755567126e-07	3.923607454346603e-07	1.695996454696024e-06	2.543880508167169e-06	2.805221253729552e-08
5482                   	8.613890617579785e-07	3.923404842793360e-07	1.693100784115973e-06	2.540817278249865e-06	2.801754341262841e-08
5483                   	8.603015868778125e-07	3.923220680108238e-07	1.690206357520662e-06	2.537761755598402e-06	2.798288973561362e-08
5484                   	8.592156842400678e-07	3.923059400915546e-07	1.687317977631205e-06	2.534713856690813e-06	2.794825272664649e-08
5485                   	8.581313201274576e-07	3.922929945824907e-07	1.684440008570423e-06	2.531673146642231e-06	2.791364412208279e-08
5486                   	8.570485500059658e-07	3.922821277736242e-07	1.681558313127707e-06	2.528640377249537e-06	2.787904154037559e-08
5487                   	8.559673401118255e-07	3.922731892827026e-07	1.678699813394577e-06	2.525614852111731e-06	2.784447757649903e-08
5488                   	8.548877688738974e-07	3.922661839871107e-07	1.675831670975705e-06	2.522597795115354e-06	2.780991552863208e-08
5489                   	8.538097887155004e-07	3.922626867257409e-07	1.672988029377386e-06	2.519587453611150e-06	2.777539686850351e-08
5490                   	8.527334248997608e-07	3.922618269528083e-07	1.670132050734195e-06	2.516585682101818e-06	2.774087924714574e-08
5491                   	8.516585775170120e-07	3.922631191117540e-07	1.667306187370429e-06	2.513590745376358e-06	2.770641125904113e-08
5492                   	8.505854346294664e-07	3.922660154901723e-07	1.664459465449251e-06	2.510604573640754e-06	2.767193628402162e-08
5493                   	8.495137710370874e-07	3.922711147922504e-07	1.661659121875986e-06	2.507624656312893e-06	2.763753220877745e-08
5494                   	8.484438235172424e-07	3.922789637653533e-07	1.658810266175235e-06	2.504655702851507e-06	2.760307565556034e-08
5495                   	8.473752509772633e-07	3.922901872292803e-07	1.656074450028066e-06	2.501689545755133e-06	2.756879620254792e-08
5496                   	8.463087757662245e-07	3.923033813558598e-07	1.653129533696314e-06	2.498741979587258e-06	2.753422124765675e-08
5497                   	8.452426885640452e-07	3.923200006484808e-07	1.650671782084983e-06	2.495778469179507e-06	2.750039391401165e-08
5498                   	8.441810355811982e-07	3.923371000498512e-07	1.647058023520226e-06	2.492883065826500e-06	2.746476818501259e-08
5499                   	8.431143691331668e-07	3.923593275334576e-07	1.646253272705808e-06	2.489859131665740e-06	2.743335721072201e-08
5500                   	8.420332441596177e-07	3.923767170651907e-07	1.699668623700082e-06	2.486450824713843e-06	2.741889677707505e-08
5501                   	1.414620185091921e-03	1.520229294616916e-02	9.896579529013063e-01	4.051835603994003e-01	3.126161242446008e-04
5502                   	8.281418790748601e-04	1.006376408475191e-02	8.944469407049892e-01	1.374437181385800e-01	1.173131530318714e-04
5503                   	7.932005378774110e-04	1.179345553071061e-02	8.441515350893355e-01	7.323712788078145e-02	1.411255136843333e-04
5504                   	6.556913249169723e-04	9.410957671853976e-03	8.558560876022276e-01	5.005632808980126e-02	4.981314143649885e-06
5505                   	4.587221786009713e-04	5.244337514209792e-03	7.124253715059895e-01	3.803256699770168e-02	3.254512993696656e-06
5506                   	4.002784026237721e-04	4.601224555836370e-03	5.409847672511575e-01	3.047869073610823e-02	3.148124475547416e-06
5507                   	3.632589868289441e-04	3.842828213110008e-03	5.583832088143661e-01	2.546593738159882e-02	3.281636574989176e-06
5508                   	3.298274620387850e-04	3.087990382760831e-03	3.867111407175329e-01	2.182961993676932e-02	3.084777576197145e-06
5509                   	3.145868772850911e-04	2.868449926343323e-03	1.619144859164267e-01	1.912266824298549e-02	2.896453993104170e-06
5510                   	3.031545261092530e-04	2.636348362155499e-03	1.550610085994460e-01	1.701891633075212e-02	2.730260133494192e-06
5511                   	2.941858909058375e-04	2.444341504775145e-03	1.117274149015007e-01	1.535000747376330e-02	2.572000459246056e-06
5512                   	2.877985028879517e-04	2.305925420126050e-03	5.184502894057824e-02	1.399146618289211e-02	2.425698772520014e-06
