# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
3971                   	4.396192978102849e-06	2.911322052558199e-06	1.313745979620385e-05	1.085326789781092e-05	1.391159358245653e-07
3972                   	4.390264370049392e-06	2.905455218150461e-06	1.311154878955259e-05	1.085026491186166e-05	1.389608507982538e-07
3973                   	4.384352364747653e-06	2.899712637574355e-06	1.308553944499896e-05	1.084739948787171e-05	1.388049547577870e-07
3974                   	4.378288180706322e-06	2.893694506200542e-06	1.320140463651102e-05	1.084041422258170e-05	1.387336335579756e-07
3975                   	4.372272810699753e-06	2.887995994742226e-06	1.324603552285454e-05	1.083326278184168e-05	1.386653917492648e-07
3976                   	4.366268605178629e-06	2.882627447290861e-06	1.315545994126599e-05	1.082608925445004e-05	1.385725217495535e-07
3977                   	4.360270034511480e-06	2.877406042079540e-06	1.304540212303883e-05	1.081892335485341e-05	1.384704162883639e-07
3978                   	4.354277655259445e-06	2.872280703633692e-06	1.298798460204966e-05	1.081178071738571e-05	1.383603851472587e-07
3979                   	4.348296680903048e-06	2.867300519889766e-06	1.296045926995136e-05	1.080468991943520e-05	1.382437927140083e-07
3980                   	4.342308372137687e-06	2.862437323999300e-06	1.294438028453203e-05	1.079726089920419e-05	1.381313146096469e-07
3981                   	4.336338864359937e-06	2.857763338243722e-06	1.292101054848690e-05	1.078995080859440e-05	1.380127297531724e-07
3982                   	4.330373491660458e-06	2.853206978590591e-06	1.289958397451898e-05	1.078257974944470e-05	1.378904978592629e-07
3983                   	4.324429137050134e-06	2.848778941668403e-06	1.287342584514682e-05	1.077545713371216e-05	1.377607308995900e-07
3984                   	4.318485465062539e-06	2.844442146885238e-06	1.285218160286540e-05	1.076827227792842e-05	1.376302101727089e-07
3985                   	4.312551668337483e-06	2.840246180819087e-06	1.283078683714043e-05	1.076106754020093e-05	1.375003076084176e-07
3986                   	4.306623586641668e-06	2.836200750781955e-06	1.280909356552056e-05	1.075385953490706e-05	1.373692586880670e-07
3987                   	4.300700705359288e-06	2.832320475702351e-06	1.278685810761195e-05	1.074664147559837e-05	1.372373096870454e-07
3988                   	4.294782324802417e-06	2.828564600990085e-06	1.276481451719345e-05	1.073941668822730e-05	1.371044561826722e-07
3989                   	4.288872279847333e-06	2.824931510070962e-06	1.274340725891102e-05	1.073218080443801e-05	1.369707946980758e-07
3990                   	4.282971883813799e-06	2.821460245605967e-06	1.272241312025603e-05	1.072494050301239e-05	1.368364379051410e-07
3991                   	4.277077747036823e-06	2.818182866099363e-06	1.270134230911848e-05	1.071769294078360e-05	1.367014882696353e-07
3992                   	4.271007332726547e-06	2.814737365728886e-06	1.281345850843942e-05	1.070619742719466e-05	1.366688909687308e-07
3993                   	4.264998659911220e-06	2.811679816647290e-06	1.283525366854565e-05	1.069507567786622e-05	1.366258287166034e-07
3994                   	4.259011478755388e-06	2.808936074798662e-06	1.275578291854994e-05	1.068440885844823e-05	1.365335422512726e-07
3995                   	4.253038560612677e-06	2.806323179590739e-06	1.266086398345866e-05	1.067407609812237e-05	1.364214685807267e-07
3996                   	4.247082741667664e-06	2.803795234920738e-06	1.260930491833018e-05	1.066400392760821e-05	1.362963518553281e-07
3997                   	4.241140082173745e-06	2.801493441964085e-06	1.258957507141112e-05	1.065414714895940e-05	1.361637921367026e-07
3998                   	4.235208786200435e-06	2.799442764937970e-06	1.257584535739713e-05	1.064446878378260e-05	1.360265484332076e-07
3999                   	4.229289928930402e-06	2.797643518034059e-06	1.255867208240505e-05	1.063494424995339e-05	1.358863326153983e-07
4000                   	4.223381401777617e-06	2.796055894002138e-06	1.254044032949512e-05	1.062554697069878e-05	1.357441283380381e-07
4001                   	4.217484780254264e-06	2.794725959043458e-06	1.252336053898361e-05	1.061626243698002e-05	1.356005383848647e-07
4002                   	4.211601115508491e-06	2.793732547665071e-06	1.250739286267137e-05	1.060707194106302e-05	1.354560192715734e-07
4003                   	4.205724421552250e-06	2.793129808478777e-06	1.249174942364707e-05	1.059796565477794e-05	1.353109508466916e-07
4004                   	4.199854660957802e-06	2.792923701249112e-06	1.247713483290836e-05	1.058893141880071e-05	1.351655521846349e-07
4005                   	4.193989490155449e-06	2.793162370096379e-06	1.246559533890402e-05	1.057997028922895e-05	1.350199724086067e-07
4006                   	4.188128491161951e-06	2.793917989085361e-06	1.245743046411823e-05	1.057107677627113e-05	1.348743065580845e-07
4007                   	4.182271955397166e-06	2.795254866403214e-06	1.245342750062808e-05	1.056224093469761e-05	1.347286865741346e-07
4008                   	4.176419242230386e-06	2.797331376549109e-06	1.245439618468930e-05	1.055345455894884e-05	1.345831381340218e-07
4009                   	4.170740438006070e-06	2.800581341162688e-06	1.279581837724166e-05	1.054888076961026e-05	1.344082116809613e-07
4010                   	4.165002127652574e-06	2.805345639251266e-06	1.309687463270715e-05	1.054449264806581e-05	1.342001595348992e-07
4011                   	4.159076567119910e-06	2.810881565619913e-06	1.273024677162860e-05	1.053582325691078e-05	1.340294662628904e-07
4012                   	4.153374988471327e-06	2.817270356731072e-06	1.266149808336235e-05	1.053111308928166e-05	1.338806649602281e-07
4013                   	4.147609921887103e-06	2.826017888994137e-06	1.527588041603957e-05	1.052656605728020e-05	1.337666450967964e-07
4014                   	4.143003109403478e-06	2.738390473861105e-06	1.505529360387474e-05	1.052187535237421e-05	1.335635043937038e-07
4015                   	4.137984674468602e-06	2.689244740151040e-06	1.407670906347061e-05	1.051716761410909e-05	1.333876001608964e-07
4016                   	4.132356082718187e-06	2.701672998274750e-06	1.248211421122345e-05	1.051242692458977e-05	1.332138863203137e-07
4017                   	4.126583458352881e-06	2.726594235079520e-06	1.221974920319305e-05	1.050760880953452e-05	1.330547325567268e-07
4018                   	4.120958078324597e-06	2.730233297693630e-06	1.254850490849989e-05	1.050268621094410e-05	1.329055657307951e-07
4019                   	4.115473081003050e-06	2.718144257823453e-06	1.250881570955961e-05	1.049765655673023e-05	1.327620451211139e-07
4020                   	4.110012616736117e-06	2.707804694568366e-06	1.228465682426373e-05	1.049252530509655e-05	1.326214581917949e-07
4021                   	4.104525842086962e-06	2.705229885192091e-06	1.207341014605988e-05	1.048728832800841e-05	1.324832659374540e-07
4022                   	4.099036409243110e-06	2.705537232410760e-06	1.190790924057961e-05	1.048193516996581e-05	1.323469597813419e-07
4023                   	4.093573790432768e-06	2.703684428801796e-06	1.181111227585636e-05	1.047645852274257e-05	1.322124471259246e-07
4024                   	4.088133614196794e-06	2.699515291351578e-06	1.179286672713401e-05	1.047085982594798e-05	1.320796371478842e-07
4025                   	4.082691706453329e-06	2.695368561302318e-06	1.181732623955581e-05	1.046513568796172e-05	1.319486075668826e-07
4026                   	4.077244323535420e-06	2.692376509843705e-06	1.180538563877513e-05	1.045928781996406e-05	1.318192182509860e-07
4027                   	4.071801178111562e-06	2.689932984537958e-06	1.176368447308167e-05	1.045331532255127e-05	1.316911420596107e-07
4028                   	4.066373727083850e-06	2.687118284225292e-06	1.172252938923244e-05	1.044722260329700e-05	1.315640265774447e-07
4029                   	4.060964769251831e-06	2.683827299554457e-06	1.169368150215080e-05	1.044101111261500e-05	1.314375626968242e-07
4030                   	4.055566187409827e-06	2.680335303684542e-06	1.167099080715288e-05	1.043467931861276e-05	1.313115852743176e-07
4031                   	4.050176357504251e-06	2.676893162849342e-06	1.164573355971946e-05	1.042823229095127e-05	1.311860242445853e-07
4032                   	4.044795230631933e-06	2.673378229243617e-06	1.161562091853538e-05	1.042167536285491e-05	1.310610743369914e-07
4033                   	4.039424198218815e-06	2.669595582839929e-06	1.158310549628130e-05	1.041500285483344e-05	1.309363138289990e-07
4034                   	4.034066789510820e-06	2.665417061675999e-06	1.155165273001539e-05	1.040821683971943e-05	1.308117063543167e-07
4035                   	4.028726374083799e-06	2.660699299498721e-06	1.152340714889581e-05	1.040132029639087e-05	1.306873085863711e-07
4036                   	4.023405946623932e-06	2.655293627600674e-06	1.150221535333924e-05	1.039431783335741e-05	1.305631058731600e-07
4037                   	4.018117729891740e-06	2.648696377562149e-06	1.149070455804351e-05	1.038721468099029e-05	1.304392959870137e-07
