# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
5560                   	7.817692466859888e-06	4.846522611799618e-06	1.721284931060711e-05	4.313291207272035e-05	3.273959680387962e-07
5561                   	7.808743132434409e-06	4.840743447246165e-06	1.718893197705078e-05	4.307733005207793e-05	3.270212729536202e-07
5562                   	7.799803701435603e-06	4.834964926936427e-06	1.716504190064289e-05	4.302179071956673e-05	3.266468224560985e-07
5563                   	7.790873874646431e-06	4.829192085500319e-06	1.714118918751955e-05	4.296629430359627e-05	3.262726320114633e-07
5564                   	7.781953626917982e-06	4.823421215704331e-06	1.711737764930257e-05	4.291084044249120e-05	3.258987310415545e-07
5565                   	7.773042498334882e-06	4.817650346663260e-06	1.709360192926997e-05	4.285542937470543e-05	3.255250763758878e-07
5566                   	7.764141102838503e-06	4.811880149787854e-06	1.706985903883804e-05	4.280006096663380e-05	3.251517456674214e-07
5567                   	7.755248882430005e-06	4.806109835599815e-06	1.704614924711293e-05	4.274473654447571e-05	3.247786810297414e-07
5568                   	7.746365736429774e-06	4.800341644072993e-06	1.702247037492055e-05	4.268945566481604e-05	3.244058826059929e-07
5569                   	7.737493522448339e-06	4.794575356870379e-06	1.699883215164952e-05	4.263421838911707e-05	3.240333512040884e-07
5570                   	7.728631598835303e-06	4.788810439530238e-06	1.697523292306092e-05	4.257902512214345e-05	3.236610869838804e-07
5571                   	7.719778843865183e-06	4.783046770502071e-06	1.695166919828792e-05	4.252387660462759e-05	3.232890786927505e-07
5572                   	7.710936111365088e-06	4.777288684429241e-06	1.692814044945210e-05	4.246877247045767e-05	3.229173511800411e-07
5573                   	7.702103358854910e-06	4.771538688892503e-06	1.690464553837609e-05	4.241371168349026e-05	3.225458890088060e-07
5574                   	7.693281014529442e-06	4.765789598293644e-06	1.688118524471139e-05	4.235869518521068e-05	3.221747663299555e-07
5575                   	7.684468007306867e-06	4.760040602006928e-06	1.685775836696751e-05	4.230372301961081e-05	3.218039523755699e-07
5576                   	7.675663987067868e-06	4.754298441723807e-06	1.683436636501059e-05	4.224879450271111e-05	3.214334442234575e-07
5577                   	7.666869573990917e-06	4.748561475243645e-06	1.681101595220114e-05	4.219390921357267e-05	3.210632209714655e-07
5578                   	7.658083924207653e-06	4.742828580853301e-06	1.678770206632398e-05	4.213906695659953e-05	3.206932526950953e-07
5579                   	7.649307988735161e-06	4.737097481433126e-06	1.676442456221915e-05	4.208426753176605e-05	3.203235512067305e-07
5580                   	7.640541487196734e-06	4.731369272361376e-06	1.674117984583923e-05	4.202951095383733e-05	3.199541476527486e-07
5581                   	7.631784928104614e-06	4.725642728578183e-06	1.671796734710734e-05	4.197479744481912e-05	3.195850212095776e-07
5582                   	7.623038437614025e-06	4.719917373382150e-06	1.669478701307937e-05	4.192012696136538e-05	3.192161387565898e-07
5583                   	7.614301870174838e-06	4.714193853481757e-06	1.667163993999138e-05	4.186549956401074e-05	3.188474974682518e-07
5584                   	7.605575282591660e-06	4.708472216971858e-06	1.664852302496130e-05	4.181091628393647e-05	3.184791658237732e-07
5585                   	7.596858194656365e-06	4.702753720455230e-06	1.662543887636467e-05	4.175637641629388e-05	3.181111657490013e-07
5586                   	7.588150301336010e-06	4.697035984196244e-06	1.660238943150909e-05	4.170187996318692e-05	3.177434998784831e-07
5587                   	7.579451767471638e-06	4.691318209783790e-06	1.657937544582089e-05	4.164742683679215e-05	3.173760947795545e-07
5588                   	7.570763099607900e-06	4.685601400507431e-06	1.655639373088762e-05	4.159301741604192e-05	3.170089177486885e-07
5589                   	7.562083100155548e-06	4.679883660841533e-06	1.653344434664533e-05	4.153865125558903e-05	3.166419738620778e-07
5590                   	7.553412669007231e-06	4.674166737358895e-06	1.651052596467566e-05	4.148432812130653e-05	3.162753049393890e-07
5591                   	7.544752325270736e-06	4.668453443212444e-06	1.648763991183004e-05	4.143004835845131e-05	3.159089442511348e-07
5592                   	7.536100648609414e-06	4.662744578807872e-06	1.646479805606431e-05	4.137581242586099e-05	3.155428506389165e-07
5593                   	7.527457477264208e-06	4.657036100002084e-06	1.644199215406669e-05	4.132162175226656e-05	3.151770149833106e-07
5594                   	7.518823761702954e-06	4.651328807428648e-06	1.641921695054234e-05	4.126747529343088e-05	3.148114489917112e-07
5595                   	7.510200305356172e-06	4.645623407569310e-06	1.639647183356776e-05	4.121337245778212e-05	3.144461901426850e-07
