# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
2519                   	5.486234091007616e-05	2.840650288929436e-04	4.351075674393867e-04	7.205188105502078e-05	1.371955743014733e-06
2520                   	5.477914165280996e-05	2.836278577596013e-04	4.338247263105965e-04	7.187410707416008e-05	1.369736569888436e-06
2521                   	5.469624499876937e-05	2.831865692075484e-04	4.326698048630935e-04	7.169878118782319e-05	1.367541388629445e-06
2522                   	5.461360066150511e-05	2.827419244837713e-04	4.321075488123646e-04	7.152498947581449e-05	1.365364681057825e-06
2523                   	5.453091569971041e-05	2.822938540923733e-04	4.312445389398878e-04	7.136220459979274e-05	1.362944914377737e-06
2524                   	5.444789347003328e-05	2.818448263256483e-04	4.304810984482662e-04	7.119219968973167e-05	1.360857079454889e-06
2525                   	5.436539217901427e-05	2.813934887118489e-04	4.296105585273555e-04	7.102284367909212e-05	1.358813267365268e-06
2526                   	5.428325590516820e-05	2.809400216004634e-04	4.293092920685710e-04	7.085567346857692e-05	1.356749202819844e-06
2527                   	5.420128112781400e-05	2.804819509409535e-04	4.284917158031436e-04	7.069100462201722e-05	1.354691691442616e-06
2528                   	5.411936975526945e-05	2.800200251905297e-04	4.276794676788602e-04	7.052731787654046e-05	1.352635152091755e-06
2529                   	5.403706029440097e-05	2.795539020849424e-04	4.268152128789205e-04	7.036583710838833e-05	1.350583188024935e-06
2530                   	5.395501165410859e-05	2.790839066668028e-04	4.260446355818598e-04	7.020589598309530e-05	1.348544511930696e-06
2531                   	5.387322455221345e-05	2.786109408972061e-04	4.253134810930440e-04	7.004739582242249e-05	1.346521458012019e-06
2532                   	5.379162432699092e-05	2.781376867475191e-04	4.245309112725661e-04	6.988947722747586e-05	1.344513979887599e-06
2533                   	5.370995515318293e-05	2.776638804823989e-04	4.237479949270861e-04	6.973440986643114e-05	1.342529407852254e-06
2534                   	5.362839633606813e-05	2.771850632194401e-04	4.227990250071616e-04	6.957961247015933e-05	1.340559772444305e-06
2535                   	5.354675850830171e-05	2.767009644046267e-04	4.221821770444087e-04	6.942649084164539e-05	1.338621279971007e-06
2536                   	5.346513638384237e-05	2.762129879622157e-04	4.215453649064724e-04	6.927537570378119e-05	1.336708349525640e-06
2537                   	5.338332550385987e-05	2.757200302504744e-04	4.205970073913048e-04	6.912581655013016e-05	1.334797877911094e-06
2538                   	5.330166250946920e-05	2.752236233020021e-04	4.198270556366928e-04	6.897744634586011e-05	1.332852641976965e-06
2539                   	5.322016084245969e-05	2.747244216358081e-04	4.191383301359038e-04	6.883138917418183e-05	1.330954194461024e-06
2540                   	5.313892809063078e-05	2.742214290155152e-04	4.184882558812736e-04	6.868754953903196e-05	1.329062846376155e-06
2541                   	5.305794004171199e-05	2.737150047285592e-04	4.181222313322900e-04	6.854545250468586e-05	1.327176823421817e-06
2542                   	5.297642056877759e-05	2.732090726067828e-04	4.172945091877325e-04	6.840463999677485e-05	1.325310389628325e-06
2543                   	5.289492012041011e-05	2.727010066673968e-04	4.163614026511110e-04	6.826451234373018e-05	1.323462378009897e-06
2544                   	5.281381029785425e-05	2.721883106640046e-04	4.161735444872640e-04	6.812479534605325e-05	1.321626954213497e-06
2545                   	5.273302979756283e-05	2.716727984360496e-04	4.156693367719404e-04	6.798607904100190e-05	1.319791772528440e-06
2546                   	5.265227518305397e-05	2.711559381224457e-04	4.149407418424583e-04	6.784939825601642e-05	1.317959780591909e-06
2547                   	5.257146226046446e-05	2.706354674079522e-04	4.137275313657709e-04	6.771496602557379e-05	1.316124065671855e-06
2548                   	5.249049712027036e-05	2.701100835559945e-04	4.129524894302833e-04	6.758169422294764e-05	1.314299298207402e-06
2549                   	5.240969169804331e-05	2.695808347556934e-04	4.125106104182272e-04	6.743679890424596e-05	1.312480961702738e-06
2550                   	5.232913642458454e-05	2.690478335750368e-04	4.122709168712307e-04	6.729627362803874e-05	1.269873453745967e-06
2551                   	5.224835395972755e-05	2.685140587916124e-04	4.124213352019659e-04	6.716499756725331e-05	1.278810277656682e-06
2552                   	5.216777848999636e-05	2.679794464892308e-04	4.114186929992551e-04	6.703655642716618e-05	1.271419709538707e-06
2553                   	5.208789195089326e-05	2.674434626759763e-04	4.109536525529231e-04	6.691229010644393e-05	1.271227049563411e-06
2554                   	5.200813144998809e-05	2.669024605314530e-04	4.101899948880905e-04	6.679191623998736e-05	1.268708973664328e-06
2555                   	5.192849406036884e-05	2.663557857531443e-04	4.091122165830741e-04	6.667482753286414e-05	1.267455456097679e-06
2556                   	5.184879513785040e-05	2.658048087518490e-04	4.081888475933656e-04	6.656105613560910e-05	1.265960621154987e-06
2557                   	5.176905725063860e-05	2.652501048085673e-04	4.074991233944056e-04	6.644990205643702e-05	1.264766679125624e-06
2558                   	5.168899266549362e-05	2.646932620209334e-04	4.069788694019522e-04	6.634136650601359e-05	1.263621023641237e-06
2559                   	5.160897643240325e-05	2.641336532308894e-04	4.062797965180520e-04	6.623533825805499e-05	1.262588654500786e-06
2560                   	5.152892146215686e-05	2.635726577971262e-04	4.056459052630174e-04	6.613107928142169e-05	1.261623210351423e-06
2561                   	5.144907322604576e-05	2.630095783490097e-04	4.049531966799785e-04	6.602776420663635e-05	1.260729895336101e-06
2562                   	5.136921966739218e-05	2.624450049638683e-04	4.043512176951569e-04	6.592579574123314e-05	1.259899632862364e-06
2563                   	5.128947971543785e-05	2.618775949387175e-04	4.036297864929692e-04	6.582557702903543e-05	1.259137617273054e-06
2564                   	5.120980913424159e-05	2.613088889894648e-04	4.029345194029932e-04	6.572719302870679e-05	1.258414454232434e-06
2565                   	5.113000583984557e-05	2.607372979475382e-04	4.021864951888429e-04	6.563032144086188e-05	1.257725386320703e-06
2566                   	5.104996106097148e-05	2.601613549278970e-04	4.013410735943629e-04	6.553519071601561e-05	1.257079929593974e-06
2567                   	5.097005444406390e-05	2.595834253892456e-04	4.005802721133728e-04	6.544141604527921e-05	1.256467391993630e-06
2568                   	5.089094710739524e-05	2.590035396674055e-04	3.999598378713306e-04	6.534908015073827e-05	1.255866731900427e-06
2569                   	5.081203548898735e-05	2.584193132264754e-04	3.991985533421496e-04	6.525738329526369e-05	1.255276480613211e-06
2570                   	5.073323720825091e-05	2.578324434643382e-04	3.980556264799194e-04	6.516604441365668e-05	1.254705213361353e-06
2571                   	5.065448962875318e-05	2.572427893148101e-04	3.969657101040867e-04	6.507522023165847e-05	1.254143466118447e-06
2572                   	5.057589844914032e-05	2.566521010522909e-04	3.960393483297449e-04	6.498553275617155e-05	1.253585907752556e-06
2573                   	5.049775867545550e-05	2.560593204186612e-04	3.948122953478748e-04	6.489647255633890e-05	1.253038102755957e-06
2574                   	5.041962668366094e-05	2.554618280270322e-04	3.934608460116049e-04	6.480820060840704e-05	1.252510898468641e-06
